code,name,bucket,estab,years,scale,company,ftype,index_name,managers,cur_start,tenure,mgr_changes_5y,fee_now,sgzt,cagr1,cagr3,cagr5,cagr8,cagr10,cagr_since,vol5,mdd5,mdd10,mdd_all,max_year_key,max_year,sharpe1y,latest,siblings,a5,a10,asince,r5_api,r10_api,rsince_api,score,selected
005826,华夏潜龙精选股票,国内权益,2018-09-27,7.9699,2.0546,华夏基金,股票型,,徐恒,2024-12-04,1.7823,7,0.15%,开放申购,32.3342,27.5905,3.2612,,,14.4481,27.3873,-56.7441,-59.6346,-59.6346,2020,54.9758,0.8098,2026-09-16,[],3.2604,11.3552,14.4481,17.4000,193.1600,193.1600,46.8,
005421,中欧嘉泽灵活配置混合,国内权益,2018-01-26,8.6379,2.3595,中欧基金,混合型-灵活,,王健,2021-01-20,5.6537,0,0.15%,开放申购,-0.2848,5.0230,0.3581,12.6784,,10.6708,19.4102,-38.2182,-38.2182,-38.2182,2020,62.3149,-0.0972,2026-09-16,[],0.3574,9.1530,10.6709,1.8000,140.0796,140.0800,46.8,
001878,嘉实沪港深精选股票,国内权益,2016-05-27,10.3053,18.3071,嘉实基金,股票型,,张金涛,2019-01-10,7.6824,0,0.15%,开放申购,-19.5705,7.0272,0.8390,7.6136,7.9272,8.9870,20.3935,-32.6724,-42.1696,-42.1696,2017,51.6942,-1.0487,2026-09-16,[],0.8398,7.7665,8.9871,4.2700,111.2697,142.7500,46.8,
004986,鹏华策略回报混合,国内权益,2017-09-06,9.0267,2.4295,鹏华基金,混合型-灵活,,张鹏,2021-09-17,4.9966,1,0.15%,开放申购,13.7147,12.4074,1.1878,12.5338,,10.8932,20.5135,-43.9827,-55.2514,-55.2514,2020,85.4678,0.4830,2026-09-16,[],1.1875,9.7828,10.8933,6.0800,154.2976,154.3000,46.7,
163402,兴全趋势投资混合(LOF),国内权益,2005-11-03,20.8679,149.4645,兴证全球基金,混合型-灵活,,"杨世进,谢长雁",2025-09-01,1.0404,6,0.15%,开放申购,27.1191,12.3424,0.7283,9.2220,8.2965,8.9118,20.5847,-44.1240,-48.0326,-78.4671,2006,156.8741,0.9128,2026-09-16,[],0.7293,8.2295,16.9052,3.7000,120.5243,2503.4600,46.7,
001541,汇添富民营新动力股票,国内权益,2015-08-07,11.1102,5.4395,汇添富基金,股票型,,卞正,2022-02-22,4.5640,2,0.15%,开放申购,13.3367,15.7524,5.5376,14.8218,9.4591,7.6534,24.5554,-44.2857,-44.2857,-44.2857,2019,63.6637,0.4302,2026-09-16,[],5.5378,9.3879,7.6534,30.9300,145.2973,126.9000,46.7,
163412,兴全轻资产混合(LOF),国内权益,2012-04-05,14.4476,31.6886,兴证全球基金,混合型-偏股,,程剑,2026-01-20,0.6543,2,0.15%,开放申购,37.0945,11.2305,1.6325,10.1168,8.9286,16.1334,22.6293,-46.7097,-46.7097,-46.7097,2015,107.2438,1.0921,2026-09-16,[],1.6319,8.8097,16.1334,8.4300,132.6348,767.9100,46.6,
519035,富国天博创新主题混合,国内权益,2007-04-27,19.3155,18.6439,富国基金,混合型-偏股,,毕天宇,2007-04-27,19.3895,0,0.15%,开放申购,12.1088,8.3119,0.4763,13.2343,10.0988,7.7048,24.8951,-45.6487,-48.0841,-60.0449,2019,78.0337,0.2791,2026-09-16,[],0.4755,10.0080,7.9585,2.4000,159.5634,338.9100,46.6,
001714,工银文体产业股票A,国内权益,2015-12-30,10.7132,22.6064,工银瑞信基金,股票型,,修世宇,2022-11-18,3.8275,1,0.15%,开放申购,-19.0782,0.8059,-3.9936,11.2629,10.4352,11.2562,16.8154,-38.6503,-39.3939,-39.3939,2020,75.0794,-1.3600,2026-09-16,['010687'],-3.9946,10.2750,11.2562,-18.4400,165.9311,213.5300,46.5,
000967,华泰柏瑞创新动力混合,国内权益,2015-02-06,11.6085,1.4319,华泰柏瑞基金,混合型-灵活,,吴邦栋,2023-06-09,3.2717,1,0.15%,限大额,1.4575,8.4981,-1.8480,12.1113,11.4087,10.5440,19.7675,-38.1986,-38.9930,-50.2924,2020,66.7220,-0.0224,2026-09-16,[],-1.8470,11.2966,10.5441,-8.9000,191.6211,220.1700,46.4,
000541,华商创新成长混合发起式A,国内权益,2014-03-18,12.4983,37.7727,华商基金,混合型-灵活,,厉骞,2025-01-07,1.6893,4,0.15%,开放申购,54.4070,27.3116,2.6454,21.1717,10.7843,14.0719,24.6577,-59.6618,-59.6618,-70.1205,2020,98.8927,1.4423,2026-09-16,['024020'],2.6462,10.7198,14.0720,13.9500,176.8561,418.3700,46.4,
000916,前海开源股息率100强股票A,国内权益,2015-01-13,11.6742,1.3432,前海开源基金,股票型,,刘宏,2021-04-22,5.4018,0,0.15%,开放申购,0.0636,3.5712,1.8650,10.1771,7.9333,9.1123,14.6858,-17.9889,-27.3713,-27.3713,2015,35.4000,-0.1066,2026-09-16,['021784'],1.8651,7.8417,9.1124,9.6800,112.7491,176.7900,46.4,
005730,国泰江源优势精选混合A,国内权益,2018-03-19,8.4956,9.6507,国泰基金,混合型-灵活,,郑有为,2020-05-07,6.3600,0,0.15%,开放申购,44.7079,15.9878,0.1234,16.4568,,11.9960,21.5134,-49.8482,-52.0221,-52.0221,2020,82.4683,2.1161,2026-09-16,['011325'],0.1237,10.1033,11.9960,0.6200,161.8200,161.8200,46.4,
001562,易方达瑞和灵活配置混合,国内权益,2018-02-02,8.6188,4.6335,易方达基金,混合型-灵活,,计瑾,2025-05-09,1.3552,2,0.06%,开放申购,7.5868,6.1466,4.4228,10.5029,,8.7663,3.3115,-3.1477,-13.8514,-13.8514,2019,51.6376,1.4475,2026-09-16,[],4.4230,7.5112,8.7665,24.1600,106.3179,106.3200,46.1,
002001,华夏回报混合A,国内权益,2003-09-05,23.0308,83.3468,华夏基金,混合型-灵活,,王君正,2023-05-04,3.3703,3,0.15%,限大额,4.1543,3.8657,-0.4868,5.7150,6.2004,10.9382,12.2532,-30.6669,-44.3169,-44.3169,2006,90.0764,0.1949,2026-09-16,['960002'],-0.4867,6.5060,12.9159,-2.4100,87.8189,1540.5500,46.1,
160607,鹏华价值优势混合(LOF),国内权益,2006-07-18,20.1643,15.6268,鹏华基金,混合型-偏股,,张华恩,2021-12-11,4.7639,1,0.15%,开放申购,14.1700,11.2875,0.9614,10.6420,8.2374,5.7637,21.4048,-41.2921,-43.3369,-84.1581,2009,76.3258,0.3896,2026-09-16,[],0.9613,8.1222,11.4995,4.9000,118.3485,797.8900,46.1,
001955,中欧养老产业混合A,国内权益,2016-05-13,10.3436,9.6656,中欧基金,混合型-偏股,,许文星,2023-02-17,3.5784,1,0.15%,开放申购,-7.7858,-2.2000,-0.7246,13.1127,10.2428,10.3753,19.9207,-41.6951,-41.6951,-41.6951,2019,70.6879,-0.5885,2026-09-16,['012778'],-0.7244,10.1381,10.3753,-3.5700,162.6490,177.6200,45.9,
001125,博时互联网主题灵活配置混合,国内权益,2015-04-28,11.3867,5.6890,博时基金,混合型-灵活,,陈伟,2025-11-21,0.8186,1,0.15%,开放申购,26.3125,26.8558,6.8366,17.3228,12.2387,6.3740,26.1229,-50.0000,-50.0000,-56.7358,2019,62.8788,0.6585,2026-09-16,[],6.8370,12.1510,6.3740,39.1900,214.7975,102.1000,45.8,
540007,汇丰晋信中小盘股票,国内权益,2009-12-11,16.7639,9.2498,汇丰晋信基金,股票型,,郑小兵,2023-07-08,3.1923,1,0.15%,开放申购,-18.8559,6.2286,4.3435,13.9080,9.0061,6.1772,25.2254,-38.1015,-38.1015,-58.9066,2020,59.2341,-0.8565,2026-09-16,[],4.3439,8.9294,6.1772,23.6900,135.2069,173.1400,45.8,
070019,嘉实价值优势混合A,国内权益,2010-06-07,16.2765,8.1475,嘉实基金,混合型-偏股,,谭丽,2017-11-14,8.8378,0,0.15%,限大额,5.3244,4.4461,-0.8124,9.3665,9.0477,8.3020,17.5801,-34.2290,-41.9986,-48.6747,2020,57.6774,0.1661,2026-09-16,['016169'],-0.8131,8.9173,8.3019,-4.0000,134.9455,266.2300,45.7,
007271,鹏华养老2045三年持有混合发起式(FOF)A,国内权益,2019-04-22,7.3977,1.0141,鹏华基金,FOF-均衡型,,郑科,2025-03-06,1.5250,3,0.12%,开放申购,7.3249,12.1736,4.1923,,,8.5592,13.9509,-28.1512,-28.1512,-28.1512,2025,31.3442,0.4162,2026-09-14,['017381'],4.1916,,8.5592,22.7900,,83.5900,45.7,
160518,博时睿远,国内权益,2016-04-15,10.4203,1.3078,博时基金,混合型-灵活,,陈伟,2019-10-30,6.8802,0,0.15%,开放申购,3.3671,10.3150,1.1199,14.4089,9.6735,9.3910,19.5972,-41.8919,-41.8919,-41.8919,2020,65.8986,0.0322,2026-09-16,[],1.1206,9.6627,9.3910,5.7300,151.5301,154.8000,45.7,
004010,华泰柏瑞鼎利灵活配置混合A,国内权益,2016-12-22,9.7331,48.1464,华泰柏瑞基金,混合型-灵活,,"郑青,董辰,闫泽君",2024-05-21,2.3217,1,0.10%,限大额,2.6283,3.7556,4.2030,7.6205,,7.2186,3.4087,-4.2273,-4.2273,-4.2273,2021,16.2402,0.4615,2026-09-16,['004011'],4.2035,7.0193,7.2186,22.8600,97.0707,97.0700,45.7,
001692,南方国策动力,国内权益,2015-08-26,11.0582,1.0480,南方基金,股票型,,雷嘉源,2021-06-04,5.2841,0,0.15%,开放申购,6.7982,9.1433,0.4882,14.5398,9.7479,9.7182,19.2060,-38.5246,-38.5246,-38.5246,2019,64.7619,0.2999,2026-09-16,[],0.4892,9.6362,9.7180,2.4700,150.9217,178.8700,45.5,
000751,嘉实新兴产业股票,国内权益,2014-09-17,11.9973,52.7292,嘉实基金,股票型,,"归凯,陈涛",2025-12-23,0.7310,1,0.15%,开放申购,25.5546,10.0003,-1.0646,11.5427,11.8413,13.5315,22.9859,-50.3980,-58.4282,-58.4282,2019,79.1202,0.7026,2026-09-16,[],-1.0644,11.6489,13.5315,-5.2100,200.9849,358.4000,45.4,
165313,建信优势动力混合(LOF),国内权益,2013-03-19,13.4867,6.6891,建信基金,混合型-偏股,,江映德,2024-05-31,2.2943,2,0.15%,开放申购,21.4806,18.7512,2.2353,16.6242,11.4273,11.2391,29.1928,-51.4889,-51.9957,-51.9957,2020,70.7359,0.4242,2026-09-16,[],2.2358,11.3699,10.8341,11.6900,193.5484,300.4000,45.4,
202212,南方平衡配置混合A,国内权益,2011-06-21,15.2389,4.0253,南方基金,混合型-灵活,,万朝辉,2025-04-25,1.3936,2,0.15%,开放申购,29.5440,24.8380,5.8597,14.8599,10.4261,9.8415,23.4992,-50.3589,-51.9884,-51.9884,2020,56.3232,0.7878,2026-09-16,['028921'],5.8598,10.3945,9.8614,32.9400,168.8269,319.2100,45.4,
519008,汇添富优势精选混合,国内权益,2005-08-25,21.0595,25.7111,汇添富基金,混合型-灵活,,王栩,2013-05-10,13.3525,0,0.15%,开放申购,11.4857,7.5904,-1.2848,8.4924,7.4568,14.8708,22.4106,-47.4214,-53.1786,-55.1598,2006,149.6676,0.2793,2026-09-16,[],-1.2846,7.3667,14.8708,-6.2600,103.5622,1753.4800,45.4,
151001,银河稳健混合A,国内权益,2003-08-04,23.1184,7.0537,银河基金,混合型-偏股,,袁曦,2021-03-12,5.5140,0,0.15%,开放申购,16.3606,13.4542,-1.1514,11.8073,9.4138,12.5019,23.6068,-49.1445,-49.8812,-64.9514,2006,130.1095,0.4774,2026-09-16,['028766'],-1.0749,9.4699,14.1968,-5.2600,147.1427,2052.1100,45.1,
450004,国富深化价值混合A,国内权益,2008-07-03,18.2040,15.1218,国海富兰克林基金,混合型-偏股,,刘晓,2018-10-11,7.9316,0,0.15%,开放申购,1.7817,5.8281,-2.5929,13.4645,9.9501,8.0580,18.7654,-35.6005,-36.9341,-66.7586,2020,79.0048,-0.0108,2026-09-16,['017426'],-2.5930,9.8604,8.0580,-12.3100,156.1006,309.9100,45.1,
160105,南方积极配置混合(LOF),国内权益,2004-10-14,21.9220,6.0811,南方基金,混合型-灵活,,张延闽,2021-08-20,5.0732,0,0.15%,开放申购,-6.8254,7.8829,2.7264,7.0232,4.1443,9.3031,18.3757,-30.0312,-33.7692,-55.9319,2006,114.7390,-0.4011,2026-09-16,[],2.7271,5.1260,10.3195,14.4000,64.8545,761.0300,45.0,
002124,广发新兴产业混合A,国内权益,2016-01-29,10.6311,6.0757,广发基金,混合型-灵活,,李巍,2019-06-26,7.2252,0,0.15%,开放申购,9.3836,11.3491,-1.9702,13.0591,10.1973,10.6166,25.3585,-56.1690,-56.2913,-56.2913,2020,78.8749,0.1327,2026-09-16,['010433'],-0.0200,11.1981,11.6463,-0.1000,189.0510,222.5800,44.9,
580008,东吴新产业精选股票A,国内权益,2011-09-28,14.9678,9.4328,东吴基金,股票型,,刘瑞,2018-12-05,7.7810,0,0.15%,开放申购,3.0099,18.0618,2.5583,14.1561,8.7363,9.9950,26.0486,-48.4876,-50.5879,-66.0672,2020,62.7135,-0.0357,2026-09-16,['011470'],2.5578,8.5925,9.9950,13.4600,128.0329,316.1600,44.8,
000928,国联国企改革混合A,国内权益,2014-12-16,11.7509,1.4135,国联基金,混合型-灵活,,郑玲,2023-02-20,3.5702,2,0.15%,开放申购,7.0598,10.2613,2.9231,12.2562,9.6054,7.2234,14.4200,-35.6140,-35.6140,-50.8383,2020,63.9485,0.6013,2026-09-16,['019150'],2.9222,9.5450,7.2234,15.4900,148.8439,126.9500,44.8,
001158,工银新材料新能源股票,国内权益,2015-04-28,11.3867,27.0849,工银瑞信基金,股票型,,张剑峰,2019-08-14,7.0910,0,0.15%,开放申购,21.0292,13.6132,0.6639,15.7058,9.9471,5.8232,21.1106,-42.8122,-43.5233,-63.0791,2020,81.1765,0.7659,2026-09-16,[],0.6631,9.9620,5.8232,3.3600,158.4803,90.5000,44.7,
519019,大成景阳领先混合A,国内权益,2007-12-11,18.6639,6.2543,大成基金,混合型-偏股,,齐炜中,2021-05-19,5.3279,0,0.15%,开放申购,3.9730,8.0291,2.6399,9.9703,8.2576,3.9915,21.4855,-30.7081,-33.5825,-61.0169,2009,76.4444,0.0353,2026-09-16,['017772'],2.6408,8.1887,4.7446,13.9200,119.6935,137.5400,44.7,
002251,华夏军工安全混合A,国内权益,2016-03-22,10.4860,44.7412,华夏基金,混合型-灵活,,万方方,2021-09-16,4.9993,0,0.15%,开放申购,44.6501,17.8501,6.4584,14.1102,8.9326,9.1356,30.5896,-54.7907,-54.7907,-54.7907,2020,86.8730,1.1400,2026-09-16,['013566'],6.4582,8.8307,9.1356,36.7400,133.0848,150.1000,44.7,
000877,华泰柏瑞量化优选混合,国内权益,2014-12-17,11.7481,6.4696,华泰柏瑞基金,混合型-灵活,,"盛豪,竺涵宇",2026-01-12,0.6762,3,0.15%,开放申购,10.1329,12.3465,3.0735,8.8485,8.2400,9.3959,16.8901,-29.0167,-31.3408,-38.6786,2019,37.9278,0.4236,2026-09-16,[],3.0732,8.1209,9.3958,16.3400,118.3223,187.2000,44.6,
162006,长城久富混合(LOF)A,国内权益,2007-02-12,19.5236,13.0915,长城基金,混合型-偏股,,陈良栋,2018-12-28,7.7180,0,0.15%,开放申购,12.3984,11.4222,0.4290,13.2180,10.5636,8.6532,25.6493,-49.2340,-49.2340,-53.7840,2007,81.9400,0.3573,2026-09-16,['015383'],0.4283,10.4772,8.9345,2.1600,170.8475,431.6200,44.3,
001342,易方达新享混合A,国内权益,2015-05-29,11.3018,2.2617,易方达基金,混合型-灵活,,罗川,2025-05-09,1.3552,2,0.06%,开放申购,5.9310,5.8093,4.5301,7.0438,6.6702,9.1686,2.8017,-3.0556,-13.1855,-13.1855,2016,40.2379,1.1256,2026-09-16,['001343'],4.5305,6.6621,9.1682,24.8000,90.5910,169.5000,44.2,
006132,万家智造优势混合A,国内权益,2018-08-28,8.0520,2.2573,万家基金,混合型-偏股,,张希晨,2024-02-08,2.6037,1,0.15%,开放申购,-2.7285,3.3464,-3.6103,15.0766,,14.9736,27.8270,-48.5374,-48.5374,-48.5374,2020,68.2893,-0.1795,2026-09-16,['006133'],-3.6093,11.8907,14.9738,-16.7900,207.5660,207.5700,44.2,
377010,摩根阿尔法混合A,国内权益,2005-10-11,20.9309,12.0529,摩根基金(中国),混合型-偏股,,李博,2015-09-25,10.9760,0,0.15%,开放申购,5.7783,17.0339,2.2515,11.5732,6.7582,11.7585,21.5145,-47.6876,-51.0828,-66.7450,2006,169.4548,0.1826,2026-09-16,['015637'],2.2522,6.6890,11.7527,11.7800,91.0716,923.4900,44.0,
001382,易方达国企改革混合,国内权益,2017-08-23,9.0650,1.3630,易方达基金,混合型-偏股,,郭杰,2017-08-23,9.0650,0,0.15%,开放申购,-8.7675,-1.9344,-0.2580,11.3719,,8.8333,19.6889,-28.9675,-39.4521,-39.4521,2020,84.4063,-0.5815,2026-09-16,[],-0.2573,7.9753,8.8333,-1.2800,115.4000,115.4000,44.0,
519020,国泰金泰灵活配置混合A,国内权益,2012-12-24,13.6263,4.2079,国泰基金,混合型-灵活,,李海,2018-04-27,8.3888,0,0.15%,开放申购,-17.4340,4.7044,3.4784,11.6273,7.4491,6.7240,20.3214,-35.1594,-37.0407,-37.0407,2020,56.1502,-1.0252,2026-09-16,['519022'],3.4776,7.4309,6.7240,18.6400,104.7820,142.7200,44.0,
002288,中银稳进策略混合A,国内权益,2016-01-29,10.6311,1.5253,中银基金,混合型-灵活,,郭昀松,2023-11-17,2.8309,2,0.15%,开放申购,14.4857,18.0656,6.1587,8.6879,7.3808,7.2060,20.8322,-29.6485,-32.5005,-32.5005,2025,58.4765,0.3766,2026-09-16,['016520'],6.1591,7.3704,7.2061,34.8300,103.6318,109.5400,43.9,
210004,金鹰稳健成长混合,国内权益,2010-04-14,16.4244,6.7532,金鹰基金,混合型-偏股,,杨晓斌,2022-05-20,4.3258,2,0.15%,开放申购,25.2690,18.4543,3.5967,14.9505,8.7939,9.7647,24.1075,-49.0040,-49.0040,-54.3083,2015,70.5274,0.6905,2026-09-16,[],3.5959,8.6186,10.6571,19.3200,128.5818,427.6300,43.9,
002851,南方品质优选灵活配置混合A,国内权益,2016-08-01,10.1246,8.5338,南方基金,混合型-灵活,,袁立,2022-12-02,3.7892,2,0.15%,开放申购,6.6813,8.9858,-0.3871,7.9658,9.0232,8.7559,15.5637,-33.7300,-43.2537,-43.2537,2017,51.9724,0.4022,2026-09-16,['013501'],-0.3870,9.0232,8.7559,-1.9200,,133.9200,43.8,
002669,华商万众创新混合A,国内权益,2016-06-28,10.2177,11.4655,华商基金,混合型-灵活,,叶峰,2025-05-27,1.3060,3,0.15%,开放申购,17.3162,19.6478,0.8749,21.8183,12.5075,12.0261,28.5203,-58.6509,-58.6509,-58.6509,2020,113.2146,0.3088,2026-09-16,['016051'],0.8746,12.4846,12.0261,4.4500,224.2886,219.1000,43.7,
001765,前海开源嘉鑫混合A,国内权益,2016-12-26,9.7221,1.1826,前海开源基金,混合型-灵活,,吴国清,2025-04-29,1.3826,2,0.15%,开放申购,-26.9121,13.9425,8.2830,9.6162,,8.6219,26.8869,-42.7846,-42.7846,-42.7846,2025,98.3280,-0.5541,2026-09-16,['001770'],8.2833,8.3726,8.6221,48.8700,123.4565,123.4600,43.7,
540006,汇丰晋信大盘股票A,国内权益,2009-06-24,17.2293,16.7040,汇丰晋信基金,股票型,,闵良超,2023-03-18,3.4990,1,0.15%,开放申购,7.0118,12.2018,0.9764,8.8233,8.3306,10.5981,18.8247,-42.0481,-49.5376,-49.5376,2014,59.8377,0.3498,2026-09-16,"['960000', '019243']",0.9767,8.2436,10.5981,4.9800,120.8117,467.2100,43.6,
002137,诺安利鑫灵活配置混合A,国内权益,2015-12-02,10.7899,11.8022,诺安基金,混合型-灵活,,赵森,2024-06-29,2.2149,4,0.15%,开放申购,5.6522,14.8460,3.8048,10.1618,8.4620,7.8986,19.8389,-38.6528,-39.2455,-39.2455,2025,41.5784,0.2002,2026-09-16,"['026201', '014521']",3.8052,8.4512,7.8986,20.5300,125.0842,127.1100,43.6,
519979,长信内需成长混合A,国内权益,2011-10-20,14.9076,2.6471,长信基金,混合型-偏股,,许望伟,2022-02-25,4.5558,1,0.15%,开放申购,7.6937,4.0726,-1.2209,10.8204,9.0881,11.3260,20.9800,-39.8880,-51.4672,-55.1297,2020,101.3784,0.1922,2026-09-16,"['006397', '015768']",-1.2215,8.9871,11.3261,-5.9600,136.4568,395.0500,43.6,
166009,中欧新动力混合(LOF)A,国内权益,2011-02-10,15.5975,7.7943,中欧基金,混合型-偏股,,王健,2023-02-17,3.5784,1,0.15%,开放申购,-0.4807,5.4030,-0.4424,11.6877,8.6665,11.7428,18.5173,-42.4314,-42.6411,-42.6411,2015,66.2055,-0.1235,2026-09-16,"['001883', '004236']",-0.4419,8.5625,11.7427,-2.1900,127.4033,465.0700,43.5,
006002,工银医药健康股票A,国内权益,2018-07-30,8.1314,13.0295,工银瑞信基金,股票型,,谭冬寒,2019-12-23,6.7324,0,0.15%,开放申购,-5.9649,7.9005,-4.0963,12.7287,,12.4663,27.9996,-55.9684,-62.7475,-62.7475,2020,93.7512,-0.2555,2026-09-16,['006003'],-4.0961,11.2277,13.9810,-18.8700,189.8199,189.8200,43.4,
001651,工银新蓝筹股票A,国内权益,2015-08-06,11.1129,2.6456,工银瑞信基金,股票型,,盛震山,2023-11-23,2.8145,2,0.15%,限大额,-5.4759,4.0987,-1.0325,9.7826,9.4143,8.8725,14.4292,-25.8304,-28.2883,-28.2883,2020,59.8635,-0.4533,2026-09-16,['011476'],-1.0331,9.3206,8.8725,-5.0600,143.7915,157.2000,43.4,
519017,大成积极成长混合A,国内权益,2007-01-16,19.6304,10.3708,大成基金,混合型-偏股,,王磊,2017-06-15,9.2539,0,0.15%,开放申购,10.6303,13.9410,0.4867,13.6194,9.8706,8.9842,22.2478,-50.6545,-50.6545,-62.7781,2007,84.8000,0.3065,2026-09-16,['018461'],0.4872,9.7496,9.5155,2.4600,153.5310,495.5500,43.1,
005732,富国臻选成长灵活配置混合A,国内权益,2018-08-15,8.0876,3.5506,富国基金,混合型-灵活,,易智泉,2020-04-17,6.4148,0,0.12%,开放申购,-3.0277,10.2938,-2.7064,11.4038,,11.2598,21.1594,-40.6753,-41.7152,-41.7152,2020,55.1537,-0.2264,2026-09-16,['021649'],-2.7066,9.0126,11.2598,-12.8200,137.0100,137.0100,43.1,
270002,广发稳健增长混合A,国内权益,2004-07-26,22.1410,75.4501,广发基金,混合型-平衡,,周智硕,2026-03-13,0.5120,2,0.15%,开放申购,-0.5753,1.4433,-0.0878,5.3916,5.4900,12.0240,9.8055,-17.5435,-25.8962,-61.5125,2007,126.8368,-0.1710,2026-09-16,['009326'],-0.0882,5.4919,12.0261,-0.4400,70.6835,1135.8700,43.0,
005109,汇安多策略混合A,国内权益,2017-11-22,8.8159,1.7453,汇安基金,混合型-灵活,,柳预才,2023-06-06,3.2799,1,0.15%,开放申购,10.6426,17.1211,5.6269,12.0695,,9.0013,23.5954,-44.7814,-48.8368,-48.8368,2019,55.1328,0.3820,2026-09-16,['005110'],5.6263,8.1985,9.3495,31.4800,119.8944,119.8900,43.0,
040008,华安策略优选混合A,国内权益,2007-08-02,19.0746,31.9629,华安基金,混合型-偏股,,杨明,2013-10-29,12.8816,0,0.15%,开放申购,12.8674,6.4286,-1.9017,3.7118,4.2698,2.4287,9.8332,-30.1001,-34.2944,-34.2944,2017,21.8685,1.2519,2026-09-16,['013655'],-2.9804,8.3051,4.8597,-14.0400,122.0695,147.2300,42.9,
001256,泓德优选成长混合,国内权益,2015-05-21,11.3238,7.9042,泓德基金,混合型-偏股,,王克玉,2015-11-18,10.8282,0,0.15%,开放申购,4.8477,5.6104,0.4695,9.8709,7.2121,7.0330,19.7740,-39.5587,-40.9992,-40.9992,2020,50.5677,0.2347,2026-09-16,[],0.4696,8.1451,7.9257,2.3700,118.8111,137.1900,42.9,
001723,华商新动力混合A,国内权益,2015-09-17,10.9979,2.3215,华商基金,混合型-偏股,,刘力,2022-05-19,4.3285,1,0.15%,开放申购,97.2737,43.8124,17.0871,16.7321,6.4593,5.6522,29.9141,-44.4035,-54.7459,-56.1338,2026,69.0397,2.1798,2026-09-16,['017927'],17.0869,6.4050,5.6522,120.0600,86.0467,83.0700,42.9,
519013,海富通风格优势混合,国内权益,2006-10-19,19.9097,6.1007,海富通基金,混合型-偏股,,陆怡雯,2023-05-04,3.3703,2,0.15%,开放申购,17.8293,16.9247,4.7240,14.3954,7.8823,6.1825,19.6490,-37.5504,-41.7284,-67.9001,2007,112.5619,0.6303,2026-09-16,[],4.7241,7.8368,6.6857,25.9600,112.6524,262.7300,42.9,
001475,易方达国防军工混合A,国内权益,2015-06-19,11.2444,67.1231,易方达基金,混合型-偏股,,何崇恺,2020-06-06,6.2779,0,0.15%,开放申购,54.7814,14.6149,4.2077,14.9953,9.7715,7.5461,28.1069,-54.3868,-54.3868,-54.3868,2020,92.5700,1.6271,2026-09-16,['015945'],4.2085,9.6979,7.5461,22.8900,152.3385,126.6000,42.8,
169105,东方红睿华沪港深混合(LOF)A,国内权益,2016-08-04,10.1164,18.1207,东方红资产管理,混合型-灵活,,刘锐,2023-05-13,3.3457,2,0.15%,开放申购,20.8957,19.8585,1.4960,8.5978,10.5607,10.4047,20.5950,-53.5726,-62.3367,-62.3367,2017,66.7910,0.8569,2026-09-16,['018949'],1.4965,10.5607,10.4046,7.7100,,172.1900,42.8,
000714,诺安稳健回报混合A,国内权益,2014-09-15,12.0027,17.9991,诺安基金,混合型-灵活,,邓心怡,2023-06-03,3.2882,1,0.08%,开放申购,28.1543,38.5596,11.1943,9.0614,7.6027,8.9053,34.4232,-52.5597,-53.3244,-53.3244,2025,85.6744,0.5386,2026-09-16,"['025328', '002052']",11.1949,7.5866,8.9052,69.9900,107.7702,178.4100,42.8,
002021,华夏回报二号混合,国内权益,2006-08-14,20.0903,35.9816,华夏基金,混合型-平衡,,王君正,2023-05-04,3.3703,3,0.20%,限大额,4.6763,4.0265,-0.4389,5.4743,5.9719,8.9961,12.3601,-31.2152,-44.9035,-44.9035,2007,63.4031,0.2400,2026-09-16,[],-0.4399,6.3537,11.1134,-2.1800,85.1504,730.7300,42.8,
240005,华宝多策略增长A,国内权益,2004-05-11,22.3491,9.2401,华宝基金,混合型-偏股,,丁靖斐,2023-06-02,3.2909,2,0.15%,开放申购,30.3087,12.3786,3.9536,9.3195,6.0927,6.3722,21.9245,-39.8643,-39.8643,-77.7873,2007,136.2310,1.0844,2026-09-16,['015613'],3.9529,5.9991,10.4001,21.3900,79.0697,812.7000,42.7,
005939,工银新能源汽车混合A,国内权益,2018-11-14,7.8385,18.6953,工银瑞信基金,混合型-偏股,,"张姝丽,邢梦醒,高京霞",2025-09-25,0.9747,6,0.15%,开放申购,2.9664,13.6745,-4.1055,,,18.0665,26.8737,-61.6282,-61.6282,-61.6282,2020,100.4984,0.0555,2026-09-16,['005940'],-4.1056,13.9033,18.0665,-18.9100,267.5900,267.5900,42.7,
001224,中邮新思路灵活配置混合A,国内权益,2015-11-11,10.8474,12.0653,中邮基金,混合型-灵活,,宫正,2026-02-26,0.5530,4,0.15%,开放申购,12.9537,12.3635,-1.2435,15.9113,12.2927,11.9185,27.1735,-50.6769,-50.6769,-50.6769,2019,71.9962,0.2226,2026-09-16,['023095'],-1.2425,12.2400,11.9185,-6.0600,217.3059,239.2000,42.7,
005904,华泰保兴成长优选A,国内权益,2018-06-07,8.2765,10.4631,华泰保兴基金,混合型-偏股,,田荣,2022-12-30,3.7125,1,0.15%,开放申购,-3.7184,9.6341,-2.3442,13.0245,,11.8806,21.4693,-45.8363,-45.8363,-45.8363,2020,69.2976,-0.2081,2026-09-16,['005905'],-2.3433,9.7367,11.8804,-11.1800,153.2323,153.2300,42.6,
